Hotel,Hotel Latitude,Hotel Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Spa My Blend by Clarins,48.87592905904841,2.3002540409896164,Spa
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Le Taillevent,48.87446098454777,2.3023977392141077,French Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Champs Elysées Friedland,48.875085,2.304837,Hotel
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Hôtel Napoléon,48.87432662879858,2.2981274127960205,Hotel
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Étoile Saint Honoré by HappyCulture,48.875651,2.304157,Hotel
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Midoré,48.87624717092775,2.302645593881607,Bakery
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Copenhague,48.87301498592414,2.2988972067832947,Scandinavian Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Le Balzac,48.872727375715854,2.2997350079356136,Movie Theater
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Chez Ly,48.873347352126615,2.3000132492632495,Asian Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Hôtel de Vigny,48.87378172598444,2.3004805106695803,Hotel
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Kok Ping,48.87307876063101,2.3002786660736874,Asian Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Hôtel Chateaubriand,48.87330254473619,2.3025812208652496,Hotel
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Hotel George Washington,48.87419624092334,2.304575215032081,Hotel
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Hôtel Balzac,48.87330649110112,2.3003472168475345,Hotel
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Café George V,48.872495,2.300384,French Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,La Maison du Chocolat,48.87728303350401,2.299993861342702,Chocolate Shop
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Hotel Atala,48.87337819686231,2.3022749132587657,Hotel
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Midoré,48.872494291903294,2.301995280926084,Bakery
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,La Galette du Liban,48.87331754008902,2.3032021522521973,Middle Eastern Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Washington Poste,48.87236509075545,2.3018001597129327,Lounge
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Edern,48.87371914649242,2.298388257622719,French Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Le Bar Long,48.875967058499526,2.300257221199618,Hotel Bar
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Café Marion,48.87472469546551,2.3038488426643577,French Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,NOTO,48.877179,2.301337,Italian Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,JOUR,48.87624973966814,2.302447833368162,Salad Place
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Helen,48.87504416655567,2.3041475255603614,Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Hôtel Résidence Lord Byron,48.87317397125472,2.3024246145760072,Bed & Breakfast
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Cojean,48.87328466840809,2.303152169619358,Salad Place
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Hotel Cristal Champs-Elysées,48.87262427200628,2.3021907020086485,Hotel
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Le Châteaubriand,48.87270360902763,2.3021963238716125,French Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Les Cocottes,48.87518398538009,2.3013031482696533,French Restaurant
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,L’élysée Saint-Honoré,48.876232,2.301803,Brasserie
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Al Majlis,48.87252808691785,2.3027480187792317,Café
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Mongoo,48.873811416245154,2.3039507734000493,Salad Place
Sofitel Paris Arc de Triomphe,48.875042140656795,2.3012929247136067,Asia & GooSushi,48.8724478848916,2.3021165281534195,Chinese Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Palais Royal,48.86323576771446,2.3371267318725586,Historic Site
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Comédie-Française,48.863087901186134,2.336611747741699,Theater
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Place du Palais Royal,48.862523381679345,2.336687635654229,Plaza
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Musée des Arts Décoratifs,48.863077314067475,2.333393096923828,Art Museum
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Cour Napoléon,48.86117159622847,2.3350882530212402,Plaza
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Kosyuen 華修園,48.864163247442406,2.3335674783429994,Tea Room
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Place Colette,48.86314532311905,2.3359428401856035,Plaza
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Aesop,48.86418732734743,2.3337513769045515,Cosmetics Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Cafés Verlet,48.86408827729653,2.33387790620327,Café
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,La Clef Louvre Paris  ,48.86397721115658,2.336139678955078,Hotel
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Vestige de la Forteresse du Louvre,48.86157701632968,2.3335077597365377,Historic Site
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,LouLou,48.86280381272633,2.333500385284424,Italian Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Cibus,48.864756557484355,2.335376590490341,Italian Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Astier de Villatte,48.86409488281954,2.33380824705502,Furniture / Home Store
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Pylones,48.86141901715472,2.3341425382245804,Gift Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Musée du Louvre,48.86084691113991,2.336440086364746,Art Museum
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Mariage Frères,48.861437421014465,2.3341431817933906,Tea Room
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Grand Hôtel du Palais Royal,48.86318291896972,2.3379009305339022,Hotel
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,A la Civette,48.86318782614296,2.335914982113066,Smoke Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Café Kitsuné,48.863982504620985,2.335793673992157,Coffee Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Le Nemours,48.863149659333565,2.3365500569343567,Café
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Sanukiya,48.86471330060748,2.333805151283741,Udon Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Colonnes de Buren,48.863618343438795,2.3369168970472836,Sculpture Garden
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Carrousel du Louvre,48.861641527291056,2.3342170930602695,Shopping Mall
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,La Maison du Chocolat,48.86141667456623,2.3341316748654184,Chocolate Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Jardin du Palais Royal,48.86494061245833,2.3377275466918945,Garden
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,L'Occitane en Provence,48.86269321240966,2.3347690602190596,Cosmetics Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Anticafé Louvre,48.86424499156085,2.336241587836412,Café
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Nodaiwa,48.86435425075339,2.3331572600591257,Japanese Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Le Labo Paris,48.86385890056086,2.333757938686111,Perfume Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Takara,48.86496443258523,2.3359157145023346,Japanese Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Le Café Marly,48.8617397900653,2.335646152496338,Café
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Maille,48.86144208021588,2.33415230724093,Gourmet Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Place des Pyramides,48.863924276481605,2.332223653793335,Plaza
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Hôtel Regina,48.86379282179662,2.3325414955615993,Hotel
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Place André Malraux,48.86359304381824,2.335196184970709,Plaza
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Jardins du Carrousel (Jardin du Carrousel),48.86205640499456,2.3324446522511044,Garden
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Nolinski,48.8653672585173,2.334584093466682,Hotel
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Fragonard,48.861419014737166,2.33414332894082,Cosmetics Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Brasserie Réjane,48.865485991272,2.3348240554332733,Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Café Ruc,48.863148225663146,2.3352277278900146,Coffee Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,K-Mart,48.865371417068246,2.335009233295977,Grocery Store
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Hôtel Molière,48.86546909587968,2.3362403879499856,Hotel
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Auditorium du Louvre,48.86109407370388,2.3358749616399845,Auditorium
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,La Rotonde St. Honoré,48.86458252806462,2.3327020437479082,French Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Aux Castelblangeois,48.8622394991043,2.339207225072566,Bakery
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Caffe dei Fratelli,48.86482618471146,2.333112135529518,Italian Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Le Café Blanc,48.862719,2.339578,Bar
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Serge Lutens - Les Salons du Palais Royal,48.8649660434172,2.338126213235043,Cosmetics Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Sébastien Gaudard,48.863873421522705,2.3322372820182418,Dessert Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Starbucks,48.8614152859683,2.334155357506821,Coffee Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Nature & Découvertes,48.86142649465056,2.334150774604055,Gift Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Printemps du Louvre,48.86143491408507,2.3341580964257562,Department Store
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Cafés de la Pyramide,48.861075384614395,2.3358470015671275,Café
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Café Le Grand Louvre,48.861044100513276,2.335920487081793,French Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Arteum,48.861402569797335,2.33412558491867,Furniture / Home Store
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Starbucks,48.86108144666417,2.3357267096127337,Coffee Shop
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Le Napoléon,48.861183459763666,2.3361925221294952,French Restaurant
Hôtel Du Louvre - In the Unbound Collection by Hyatt,48.862983012021104,2.3356674440641334,Café Mollien,48.86070665016895,2.3346957798445036,Café
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Bugsy's,48.87134252504289,2.317976344052671,Bar
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Bistrot du Sommelier,48.87477945515107,2.3182372748851776,Modern European Restaurant
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,À la Châtaigne,48.87287646452703,2.3159902349352306,Corsican Restaurant
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Pomze,48.87496407966928,2.3168887943029404,French Restaurant
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Épicure,48.87209892539324,2.3151298574881896,French Restaurant
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Hôtel Pavillon des Lettres,48.87138754871105,2.3179926133316027,Hotel
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Zo,48.871074361770525,2.3182399570941925,Mediterranean Restaurant
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Eric Kayser,48.87374270057549,2.3157763481140137,Bakery
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Hôtel du Ministère,48.871378161456775,2.3193494984150727,Hotel
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,La New Cave,48.8729793829779,2.321188870840157,Wine Shop
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Bar du Bristol,48.87179631044972,2.3150284778585632,Hotel Bar
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Le Bristol,48.871804266610006,2.314902422735974,Hotel
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Tuk Tuk Thaï,48.87546243567157,2.3178543895483017,Thai Restaurant
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Twenty Peas,48.87342,2.321523,Salad Place
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Spa Le Bristol by La Prairie,48.87168743071633,2.315196990966797,Spa
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Hyatt Paris Madeleine,48.87293398431314,2.3217249147803805,Hotel
Hôtel Élysées 8,48.87305291555533,2.3180803656578064,Le 114 Faubourg,48.871817,2.314526,French Restaurant
Champs Elysées Friedland,48.875085,2.304837,Hôtel Champs-Élysées Plaza,48.87372554707323,2.3063231660845784,Hotel
Champs Elysées Friedland,48.875085,2.304837,Champs Elysées Friedland,48.875085,2.304837,Hotel
Champs Elysées Friedland,48.875085,2.304837,Les 110 de Taillevent,48.87589261285395,2.303030692225419,French Restaurant
Champs Elysées Friedland,48.875085,2.304837,Finzi,48.87497004265688,2.3070267913080937,Italian Restaurant
Champs Elysées Friedland,48.875085,2.304837,Sofitel Paris Arc de Triomphe,48.8750421406568,2.301292924713607,Hotel
Champs Elysées Friedland,48.875085,2.304837,Jardin de l'Hôtel Salomon de Rothshild,48.874919250630924,2.302578542504987,Park
Champs Elysées Friedland,48.875085,2.304837,Pagoda Paris - Maison Loo,48.87653502197637,2.3078889204181916,Art Gallery
Champs Elysées Friedland,48.875085,2.304837,Le Taillevent,48.87446098454777,2.3023977392141077,French Restaurant
Champs Elysées Friedland,48.875085,2.304837,Lepape Store,48.874161546171855,2.305588102030116,Sporting Goods Shop
Champs Elysées Friedland,48.875085,2.304837,Étoile Saint Honoré by HappyCulture,48.875651,2.304157,Hotel
Champs Elysées Friedland,48.875085,2.304837,Apicius,48.87347092787609,2.3073620319154107,French Restaurant
Champs Elysées Friedland,48.875085,2.304837,Hôtel Daniel,48.87291392835228,2.3072748751746937,Hotel
Champs Elysées Friedland,48.875085,2.304837,Midoré,48.87624717092775,2.302645593881607,Bakery
Champs Elysées Friedland,48.875085,2.304837,Hotel George Washington,48.87419624092334,2.304575215032081,Hotel
Champs Elysées Friedland,48.875085,2.304837,Piscine Beaujon,48.87640383552732,2.3062792057879014,Pool
Champs Elysées Friedland,48.875085,2.304837,"Hôtel de Berri, a Luxury Collection Hotel, Paris",48.872868353737964,2.3053266233482645,Hotel
Champs Elysées Friedland,48.875085,2.304837,Yoko Paris,48.875145175317364,2.308931350708008,Asian Restaurant
Champs Elysées Friedland,48.875085,2.304837,Hôtel du Collectionneur,48.876899807972435,2.3069171964912183,Hotel
Champs Elysées Friedland,48.875085,2.304837,CMG Sports Club One Champs-Élysées,48.87308557632267,2.306102304478912,Gym / Fitness Center
